customer_id,revenue,quantity
CUST_001073,160.26,6
CUST_001074,41.14,12
CUST_001075,401.93,11
CUST_001076,90.58,46
CUST_001077,31.29,12
CUST_001078,96.73,8
CUST_001079,665.65,11
CUST_001080,347.31,10
CUST_001081,104.73,29
CUST_001082,104.66,15
CUST_001083,107.59,45
CUST_001084,1184.11,34
CUST_001085,217.44,1
CUST_001086,228.16,39
CUST_001087,415.83,6
CUST_001088,188.44,45
CUST_001089,114.54,29
CUST_001090,121.95,27
CUST_001091,138.16,34
CUST_001092,142.99,46
CUST_001093,307.24,48
CUST_001094,156.33,13
CUST_001095,308.78,39
CUST_001096,136.9,18
CUST_001097,160.55,14
CUST_001098,20.12,21
CUST_001099,371.05,32
CUST_001100,209.87,31
CUST_001101,402.63,36
CUST_001102,8.2,46
CUST_001103,1197.96,29
CUST_001104,129.08,24
CUST_001105,449.52,29
CUST_001106,52.46,10
CUST_001107,273.9,36
CUST_001108,51.76,3
CUST_001109,79.54,24
CUST_001110,1006.3,37
CUST_001111,122.65,22
CUST_001112,184.46,14
CUST_001113,354.27,2
CUST_001114,243.64,22
CUST_001115,172.5,24
CUST_001116,213.78,18
CUST_001117,1641.58,18
CUST_001118,140.1,36
CUST_001119,181.47,30
CUST_001120,424.39,37
CUST_001121,448.33,2
CUST_001122,486.4,19
CUST_001123,281.11,36
CUST_001124,47.32,38
CUST_001125,760.09,13
CUST_001126,47.17,15
CUST_001127,200.87,26
CUST_001128,69.81,24
CUST_001129,139.19,33
CUST_001130,206.18,3
CUST_001131,204.66,43
CUST_001132,226.31,40
CUST_001133,745.24,37
CUST_001134,233.58,9
CUST_001135,116.26,15
CUST_001136,389.2,25
CUST_001137,487.59,42
CUST_001138,43.48,49
CUST_001139,269.72,39
CUST_001140,299.22,40
CUST_001141,110.22,31
CUST_001142,587.4,49
CUST_001143,127.73,17
CUST_001144,168.27,26
CUST_001145,124.83,45
CUST_001146,150.74,38
CUST_001147,49.59,48
CUST_001148,35.16,31
CUST_001149,731.07,47
CUST_001150,63.63,45
CUST_001151,55.07,15
CUST_001152,17.23,7
CUST_001153,78.34,45
CUST_001154,39.52,20
CUST_001155,766.64,10
CUST_001156,407.41,5
CUST_001157,74.58,46
CUST_001158,1411.54,16
CUST_001159,396.14,45
CUST_001160,107.25,9
CUST_001161,12.19,48
CUST_001162,1466.95,31
CUST_001163,36.98,47
CUST_001164,28.63,43
CUST_001165,412.64,3
CUST_001166,1702.33,43
CUST_001167,592.45,45
CUST_001168,260.84,1
CUST_001169,269.01,26
CUST_001170,348.42,27
CUST_001171,317.01,29
CUST_001172,196.6,46
CUST_001173,164.71,32
CUST_001174,139.41,28
CUST_001175,69.83,30
CUST_001176,112.09,26
CUST_001177,27.3,22
CUST_001178,134.51,24
CUST_001179,55.22,45
CUST_001180,49.23,26
CUST_001181,177.66,7
CUST_001182,597.05,45
CUST_001183,371.79,1
CUST_001184,30.86,40
CUST_001185,55.17,23
CUST_001186,380.23,2
CUST_001187,55.56,42
CUST_001188,118.55,11
CUST_001189,257.25,7
CUST_001190,56.35,14
CUST_001191,164.91,13
CUST_001192,39.09,1
CUST_001193,81.34,41
CUST_001194,204.34,27
CUST_001195,30.17,3
CUST_001196,230.55,37
CUST_001197,145.53,27
CUST_001198,257.88,40
CUST_001199,185.66,14
CUST_001200,580.65,29
CUST_001201,168.21,20
CUST_001202,96.6,37
CUST_001203,167.72,41
CUST_001204,255.52,18
CUST_001205,155.84,22
CUST_001206,154.56,30
CUST_001207,73.55,12
CUST_001208,76.49,34
CUST_001209,36.5,26
CUST_001210,853.7,36
CUST_001211,42.78,36
CUST_001212,74.22,48
CUST_001213,72.36,18
CUST_001214,363.19,25
CUST_001215,110.5,5
CUST_001216,516.84,27
CUST_001217,75.68,37
CUST_001218,196.17,12
CUST_001219,64.37,39
CUST_001220,1267.94,22
CUST_001221,45.26,11
CUST_001222,202.31,10
CUST_001223,279.72,36
CUST_001224,224.48,38
CUST_001225,123.31,18
CUST_001226,130.34,43
CUST_001227,155.06,44
CUST_001228,128.12,11
CUST_001229,389.12,16
CUST_001230,1353.6,25
CUST_001231,84.99,3
CUST_001232,37.72,2
CUST_001233,135.87,27
CUST_001234,1958.06,46
CUST_001235,66.44,11
CUST_001236,764.42,6
CUST_001237,794.49,28
CUST_001238,85.32,3
CUST_001239,262.17,44
CUST_001240,756.27,15
CUST_001241,101.58,6
CUST_001242,121.08,15
CUST_001243,82.96,36
CUST_001244,53.8,17
CUST_001245,77.53,49
CUST_001246,43.64,30
CUST_001247,153.56,40
CUST_001248,68.72,6
CUST_001249,187.5,49
CUST_001250,31.32,11
CUST_001251,206.62,37
CUST_001252,341.56,46
CUST_001253,20.21,8
CUST_001254,215.74,17
CUST_001255,506.57,1
CUST_001256,44.27,1
CUST_001257,790.43,39
CUST_001258,225.66,30
CUST_001259,73.33,20
CUST_001260,140.36,43
CUST_001261,259.39,23
CUST_001262,160.13,44
CUST_001263,254.36,44
CUST_001264,59.11,31
CUST_001265,175.8,23
CUST_001266,36.1,5
CUST_001267,132.79,45
CUST_001268,60.1,6
CUST_001269,71.13,47
CUST_001270,510.86,36
CUST_001271,442.0,17
CUST_001272,272.91,47
CUST_001273,49.78,47
CUST_001274,108.16,37
CUST_001275,499.25,27
CUST_001276,171.01,10
CUST_001277,1509.19,28
CUST_001278,219.93,41
CUST_001279,179.84,2
CUST_001280,108.95,7
CUST_001281,169.62,8
CUST_001282,127.43,36
CUST_001283,301.3,33
CUST_001284,386.33,1
CUST_001285,67.63,31
CUST_001286,39.2,12
CUST_001287,23.66,24
CUST_001288,246.66,16
CUST_001289,49.24,17
CUST_001290,17.24,46
CUST_001291,218.89,11
CUST_001292,1795.43,35
CUST_001293,147.51,25
CUST_001294,343.26,36
CUST_001295,161.07,4
CUST_001296,134.44,13
CUST_001297,372.07,37
CUST_001298,111.02,39
CUST_001299,193.91,4
CUST_001300,204.73,45
CUST_001301,76.09,4
CUST_001302,400.23,8
CUST_001303,124.59,47
CUST_001304,69.7,9
CUST_001305,253.79,48
CUST_001306,60.43,44
CUST_001307,152.66,14
CUST_001308,147.07,4
CUST_001309,439.61,36
CUST_001310,238.58,23
CUST_001311,144.74,38
CUST_001312,336.22,20
CUST_001313,595.98,30
CUST_001314,259.25,31
CUST_001315,149.96,2
CUST_001316,39.97,16
CUST_001317,51.16,11
CUST_001318,109.37,20
CUST_001319,80.68,45
CUST_001320,123.1,6
CUST_001321,157.06,38
CUST_001322,252.07,26
CUST_001323,138.31,22
CUST_001324,241.41,49
CUST_001325,158.3,15
CUST_001326,20.58,5
CUST_001327,58.01,46
CUST_001328,128.5,5
CUST_001329,44.27,46
CUST_001330,270.41,39
CUST_001331,685.91,8
CUST_001332,502.08,9
CUST_001333,119.89,28
CUST_001334,659.0,48
CUST_001335,172.2,24
CUST_001336,105.94,16
CUST_001337,80.37,40
CUST_001338,109.68,20
CUST_001339,100.67,12
CUST_001340,175.99,12
CUST_001341,174.26,27
CUST_001342,148.87,34
CUST_001343,229.74,26
CUST_001344,488.16,41
CUST_001345,383.58,38
CUST_001346,33.62,31
CUST_001347,11.54,29
CUST_001348,377.78,17
CUST_001349,37.83,47
CUST_001350,118.54,13
CUST_001351,46.06,29
CUST_001352,24.48,18
CUST_001353,255.05,39
CUST_001354,317.08,9
CUST_001355,83.39,19
CUST_001356,11.12,30
CUST_001357,85.95,5
CUST_001358,219.6,8
CUST_001359,33.82,11
CUST_001360,178.28,9
CUST_001361,146.16,27
CUST_001362,264.88,13
CUST_001363,167.27,41
CUST_001364,56.09,46
CUST_001365,491.06,22
CUST_001366,126.66,11
CUST_001367,144.42,19
CUST_001368,58.37,24
CUST_001369,95.27,49
CUST_001370,61.26,29
CUST_001371,124.84,25
CUST_001372,821.97,29
CUST_001373,37.64,8
CUST_001374,29.56,13
CUST_001375,646.24,45
CUST_001376,120.38,10
CUST_001377,76.01,14
CUST_001378,419.85,47
CUST_001379,80.99,24
CUST_001380,921.51,16
CUST_001381,292.34,43
CUST_001382,91.11,11
CUST_001383,1283.45,30
CUST_001384,80.99,2
CUST_001385,311.72,34
CUST_001386,200.2,40
CUST_001387,545.52,43
CUST_001388,707.34,15
CUST_001389,153.24,36
CUST_001390,69.87,13
CUST_001391,235.09,5
CUST_001392,75.36,35
CUST_001393,1111.41,49
CUST_001394,170.13,43
CUST_001395,102.99,30
CUST_001396,178.52,21
CUST_001397,38.59,8
CUST_001398,56.17,7
CUST_001399,492.95,12
CUST_001400,76.95,49
CUST_001401,52.1,15
CUST_001402,253.83,19
CUST_001403,485.75,39
CUST_001404,304.59,1
CUST_001405,401.84,30
CUST_001406,69.63,42
CUST_001407,35.81,17
CUST_001408,666.03,45
CUST_001409,107.48,24
CUST_001410,115.49,37
CUST_001411,560.14,29
CUST_001412,258.85,41
CUST_001413,234.13,27
CUST_001414,1293.36,43
CUST_001415,77.98,28
CUST_001416,375.34,11
CUST_001417,157.12,40
CUST_001418,194.14,5
CUST_001419,684.35,46
CUST_001420,246.62,19
CUST_001421,254.24,42
CUST_001422,433.77,47
CUST_001423,103.03,28
CUST_001424,64.12,45
CUST_001425,52.21,28
CUST_001426,20.77,7
CUST_001427,1160.04,49
CUST_001428,49.24,41
CUST_001429,118.96,36
CUST_001430,112.53,27
CUST_001431,201.83,22
CUST_001432,335.54,11
CUST_001433,350.89,47
CUST_001434,82.84,10
CUST_001435,125.57,40
CUST_001436,196.88,24
CUST_001437,115.74,37
CUST_001438,740.51,24
CUST_001439,242.49,33
CUST_001440,309.48,13
CUST_001441,287.98,37
CUST_001442,479.85,7
CUST_001443,177.86,20
CUST_001444,40.58,26
CUST_001445,221.34,42
CUST_001446,77.37,24
CUST_001447,87.48,29
CUST_001448,266.76,26
CUST_001449,511.98,32
CUST_001450,151.6,40
CUST_001451,202.11,40
CUST_001452,814.21,17
CUST_001453,188.81,33
CUST_001454,2001.56,35
CUST_001455,261.26,39
CUST_001456,25.51,42
CUST_001457,315.24,31
CUST_001458,217.27,47
CUST_001459,539.02,20
CUST_001460,290.96,43
CUST_001461,129.22,43
CUST_001462,43.63,16
CUST_001463,120.42,6
CUST_001464,63.4,12
CUST_001465,83.05,39
CUST_001466,267.36,17
CUST_001467,788.32,1
CUST_001468,220.23,8
CUST_001469,44.89,7
CUST_001470,231.51,10
CUST_001471,491.09,24
CUST_001472,80.66,26
CUST_001473,129.8,3
CUST_001474,150.61,34
CUST_001475,67.7,34
CUST_001476,283.8,23
CUST_001477,131.51,35
CUST_001478,225.77,15
CUST_001479,61.1,1
CUST_001480,95.83,9
CUST_001481,305.63,9
CUST_001482,102.22,32
CUST_001483,834.61,48
CUST_001484,99.52,49
CUST_001485,185.8,19
CUST_001486,377.13,27
CUST_001487,35.93,27
CUST_001488,25.51,11
CUST_001489,32.28,40
CUST_001490,524.57,27
CUST_001491,85.47,22
CUST_001492,1916.39,14
CUST_001493,84.42,22
CUST_001494,178.49,6
CUST_001495,693.75,26
CUST_001496,1103.34,44
CUST_001497,1166.2,3
CUST_001498,496.89,2
CUST_001499,413.25,38
CUST_001500,268.41,35
CUST_001501,323.23,24
CUST_001502,85.53,23
CUST_001503,65.48,12
CUST_001504,147.91,4
CUST_001505,125.19,30
CUST_001506,94.33,12
CUST_001507,297.79,31
CUST_001508,385.79,14
CUST_001509,162.13,32
CUST_001510,650.36,49
CUST_001511,47.39,46
CUST_001512,122.28,31
CUST_001513,72.47,1
CUST_001514,22.95,37
CUST_001515,136.64,21
CUST_001516,131.4,45
CUST_001517,674.15,43
CUST_001518,278.89,7
CUST_001519,53.29,16
CUST_001520,947.75,18
CUST_001521,503.22,21
CUST_001522,265.63,46
CUST_001523,118.33,8
CUST_001524,56.86,37
CUST_001525,102.29,21
CUST_001526,440.87,10
CUST_001527,977.1,7
CUST_001528,694.54,36
CUST_001529,91.03,35
CUST_001530,48.44,43
CUST_001531,170.87,6
CUST_001532,25.32,29
CUST_001533,205.03,36
CUST_001534,128.05,1
CUST_001535,93.13,47
CUST_001536,30.12,15
CUST_001537,248.04,13
CUST_001538,87.12,9
CUST_001539,46.07,36
CUST_001540,8.4,12
CUST_001541,144.39,9
CUST_001542,873.28,7
CUST_001543,781.53,13
CUST_001544,93.96,17
CUST_001545,81.27,42
CUST_001546,237.17,5
CUST_001547,54.69,6
CUST_001548,200.7,40
CUST_001549,319.28,27
CUST_001550,506.2,38
CUST_001551,134.27,8
CUST_001552,121.06,1
CUST_001553,61.68,35
CUST_001554,64.92,1
CUST_001555,118.34,14
CUST_001556,214.3,21
CUST_001557,370.03,46
CUST_001558,66.47,18
CUST_001559,660.3,27
CUST_001560,113.17,12
CUST_001561,145.28,35
CUST_001562,70.3,38
CUST_001563,13.14,36
CUST_001564,359.26,8
CUST_001565,310.08,39
CUST_001566,112.02,47
CUST_001567,158.7,7
CUST_001568,248.62,3
CUST_001569,31.11,8
CUST_001570,87.44,30
CUST_001571,328.41,40
CUST_001572,42.34,40
CUST_001573,199.05,43
CUST_001574,38.22,28
CUST_001575,236.61,43
CUST_001576,143.22,4
CUST_001577,29.51,3
CUST_001578,475.68,19
CUST_001579,71.19,19
CUST_001580,66.01,21
CUST_001581,181.38,5
CUST_001582,468.08,44
CUST_001583,53.74,31
CUST_001584,157.86,25
CUST_001585,227.88,49
CUST_001586,296.81,29
CUST_001587,177.05,17
CUST_001588,102.82,21
CUST_001589,64.87,2
CUST_001590,161.76,44
CUST_001591,50.8,12
CUST_001592,7.99,3
CUST_001593,229.65,45
CUST_001594,366.48,36
CUST_001595,13.97,29
CUST_001596,54.07,27
CUST_001597,275.66,15
CUST_001598,1161.53,12
CUST_001599,151.53,47
CUST_001600,71.66,47
CUST_001601,123.61,34
CUST_001602,586.91,4
CUST_001603,77.79,16
CUST_001604,66.74,37
CUST_001605,91.58,37
CUST_001606,57.21,10
CUST_001607,167.78,18
CUST_001608,753.46,17
CUST_001609,205.01,7
CUST_001610,115.31,3
CUST_001611,110.85,37
CUST_001612,31.09,41
CUST_001613,358.92,34
CUST_001614,137.3,21
CUST_001615,123.91,7
CUST_001616,3615.94,23
CUST_001617,200.09,4
CUST_001618,69.98,23
CUST_001619,96.9,30
CUST_001620,467.99,11
CUST_001621,166.21,25
CUST_001622,35.22,11
CUST_001623,372.12,10
CUST_001624,76.09,4
CUST_001625,966.13,6
CUST_001626,437.05,32
CUST_001627,94.89,4
CUST_001628,534.33,9
CUST_001629,158.83,43
CUST_001630,348.2,48
CUST_001631,240.98,10
CUST_001632,63.67,28
CUST_001633,77.98,49
CUST_001634,415.7,47
CUST_001635,106.19,13
CUST_001636,99.12,32
CUST_001637,57.1,38
CUST_001638,226.69,44
CUST_001639,1167.39,17
CUST_001640,51.03,18
CUST_001641,152.05,7
CUST_001642,609.25,14
CUST_001643,137.05,32
CUST_001644,233.31,43
CUST_001645,51.3,10
CUST_001646,227.76,27
CUST_001647,123.08,41
CUST_001648,397.71,41
CUST_001649,486.57,6
CUST_001650,1977.45,1
CUST_001651,264.97,33
CUST_001652,205.57,10
CUST_001653,180.26,18
CUST_001654,104.25,42
CUST_001655,208.2,16
CUST_001656,110.45,40
CUST_001657,175.64,11
CUST_001658,554.24,44
CUST_001659,54.24,19
CUST_001660,464.0,28
CUST_001661,553.97,1
CUST_001662,131.89,38
CUST_001663,17.78,24
CUST_001664,80.82,31
CUST_001665,542.94,47
CUST_001666,145.06,31
CUST_001667,54.64,11
CUST_001668,89.59,13
CUST_001669,343.99,38
CUST_001670,256.4,4
CUST_001671,116.87,25
CUST_001672,102.84,42
CUST_001673,100.31,40
CUST_001674,59.0,46
CUST_001675,746.49,17
CUST_001676,107.52,6
CUST_001677,501.28,24
CUST_001678,679.47,36
CUST_001679,402.75,27
CUST_001680,96.39,9
CUST_001681,222.23,15
CUST_001682,144.87,18
CUST_001683,60.12,25
CUST_001684,205.28,42
CUST_001685,45.65,14
CUST_001686,486.72,7
CUST_001687,93.26,29
CUST_001688,181.48,2
CUST_001689,197.02,39
CUST_001690,114.56,4
CUST_001691,266.85,8
CUST_001692,92.3,8
CUST_001693,354.71,23
CUST_001694,38.63,28
CUST_001695,168.41,34
CUST_001696,1031.66,4
CUST_001697,54.58,24
CUST_001698,75.36,8
CUST_001699,248.12,1
CUST_001700,177.61,16
CUST_001701,210.74,31
CUST_001702,242.06,24
CUST_001703,279.98,26
CUST_001704,450.2,12
CUST_001705,223.59,44
CUST_001706,116.6,45
CUST_001707,290.78,18
CUST_001708,992.16,15
CUST_001709,129.98,36
CUST_001710,56.01,26
CUST_001711,449.03,38
CUST_001712,131.58,10
CUST_001713,16.9,24
CUST_001714,346.34,21
CUST_001715,86.89,7
CUST_001716,135.57,45
CUST_001717,206.85,6
CUST_001718,179.56,47
CUST_001719,301.71,46
CUST_001720,96.02,33
CUST_001721,247.92,21
CUST_001722,114.49,21
CUST_001723,310.69,9
CUST_001724,274.61,30
CUST_001725,58.24,28
CUST_001726,439.65,48
CUST_001727,86.84,21
CUST_001728,332.97,10
CUST_001729,214.28,7
CUST_001730,932.79,23
CUST_001731,118.69,38
CUST_001732,104.66,25
CUST_001733,145.56,15
CUST_001734,109.6,27
CUST_001735,330.28,3
CUST_001736,29.48,39
CUST_001737,51.74,18
CUST_001738,51.02,9
CUST_001739,383.87,5
CUST_001740,821.07,25
CUST_001741,133.69,15
CUST_001742,125.36,15
CUST_001743,159.18,16
CUST_001744,474.32,38
CUST_001745,58.71,24
CUST_001746,188.36,37
CUST_001747,393.55,14
CUST_001748,244.96,49
CUST_001749,179.39,31
CUST_001750,403.85,31
CUST_001751,9.94,42
CUST_001752,292.33,44
CUST_001753,77.16,21
CUST_001754,23.79,22
CUST_001755,247.45,45
CUST_001756,586.2,21
CUST_001757,129.35,33
CUST_001758,384.86,33
CUST_001759,744.18,36
CUST_001760,552.75,31
CUST_001761,765.07,16
CUST_001762,311.73,48
CUST_001763,160.04,30
CUST_001764,29.91,16
CUST_001765,116.04,11
CUST_001766,63.86,36
CUST_001767,1301.07,47
CUST_001768,124.48,37
CUST_001769,167.87,26
CUST_001770,257.62,37
CUST_001771,155.03,12
CUST_001772,808.4,46
CUST_001773,79.63,44
CUST_001774,180.3,4
CUST_001775,70.64,23
CUST_001776,39.65,33
CUST_001777,80.5,37
CUST_001778,143.02,23
CUST_001779,96.61,32
CUST_001780,74.26,43
CUST_001781,36.37,19
CUST_001782,136.58,20
CUST_001783,32.96,7
CUST_001784,317.37,47
CUST_001785,161.17,32
CUST_001786,34.55,7
CUST_001787,108.94,40
CUST_001788,69.95,6
CUST_001789,204.22,32
CUST_001790,567.05,9
CUST_001791,22.76,44
CUST_001792,166.51,49
CUST_001793,126.45,26
CUST_001794,290.42,27
CUST_001795,183.68,18
CUST_001796,69.97,24
CUST_001797,107.87,35
CUST_001798,66.95,24
CUST_001799,435.29,20
CUST_001800,151.61,43
CUST_001801,993.46,44
CUST_001802,139.68,16
CUST_001803,73.08,19
CUST_001804,32.66,9
CUST_001805,24.46,17
CUST_001806,30.44,10
CUST_001807,193.86,3
CUST_001808,246.84,48
CUST_001809,30.53,40
CUST_001810,363.23,18
CUST_001811,91.55,11
CUST_001812,171.88,42
CUST_001813,744.13,27
CUST_001814,363.89,4
CUST_001815,113.46,45
CUST_001816,60.87,35
CUST_001817,17.26,2
CUST_001818,72.3,10
CUST_001819,120.17,45
CUST_001820,55.3,20
CUST_001821,130.16,31
CUST_001822,160.27,44
CUST_001823,118.53,37
CUST_001824,77.48,49
CUST_001825,175.68,17
CUST_001826,230.89,27
CUST_001827,49.88,5
CUST_001828,608.46,18
CUST_001829,134.48,20
CUST_001830,151.24,5
CUST_001831,301.33,38
CUST_001832,187.39,41
CUST_001833,384.96,19
CUST_001834,197.77,47
CUST_001835,80.44,9
CUST_001836,213.05,18
CUST_001837,47.29,37
CUST_001838,165.43,48
CUST_001839,143.56,3
CUST_001840,120.53,28
CUST_001841,130.51,49
CUST_001842,22.6,3
CUST_001843,85.74,13
CUST_001844,162.85,12
CUST_001845,174.14,46
CUST_001846,53.11,5
CUST_001847,526.21,16
CUST_001848,62.42,43
CUST_001849,391.29,19
CUST_001850,227.51,9
CUST_001851,77.77,27
CUST_001852,875.95,10
CUST_001853,44.99,25
CUST_001854,372.1,45
CUST_001855,403.66,12
CUST_001856,75.9,9
CUST_001857,597.33,27
CUST_001858,115.58,38
CUST_001859,198.08,26
CUST_001860,192.54,33
CUST_001861,129.76,28
CUST_001862,333.89,17
CUST_001863,328.16,46
CUST_001864,25.83,19
CUST_001865,546.94,25
CUST_001866,28.15,40
CUST_001867,416.77,42
CUST_001868,457.92,46
CUST_001869,49.85,23
CUST_001870,98.41,19
CUST_001871,49.12,16
CUST_001872,119.71,25
CUST_001873,109.07,17
CUST_001874,323.65,13
CUST_001875,550.21,9
CUST_001876,599.25,28
CUST_001877,84.59,31
CUST_001878,120.4,7
CUST_001879,27.57,7
CUST_001880,66.3,46
CUST_001881,389.5,36
CUST_001882,746.64,9
CUST_001883,43.19,19
CUST_001884,82.07,12
CUST_001885,144.55,36
CUST_001886,196.4,27
CUST_001887,66.05,34
CUST_001888,226.8,26
CUST_001889,92.4,38
CUST_001890,146.28,22
CUST_001891,256.28,21
CUST_001892,149.37,7
CUST_001893,95.93,38
CUST_001894,133.01,7
CUST_001895,135.86,31
CUST_001896,102.51,37
CUST_001897,114.57,44
CUST_001898,734.1,14
CUST_001899,260.06,32
CUST_001900,110.45,26
CUST_001901,297.96,8
CUST_001902,106.29,14
CUST_001903,479.68,15
CUST_001904,214.79,17
CUST_001905,133.31,18
CUST_001906,232.23,48
CUST_001907,30.85,26
CUST_001908,48.1,16
CUST_001909,44.97,38
CUST_001910,171.22,38
CUST_001911,839.26,5
CUST_001912,1382.02,37
CUST_001913,280.91,18
CUST_001914,244.9,40
CUST_001915,24.51,32
CUST_001916,86.26,15
CUST_001917,67.51,26
CUST_001918,79.77,42
CUST_001919,125.44,3
CUST_001920,92.56,1
CUST_001921,20.51,17
CUST_001922,313.53,10
CUST_001923,50.77,15
CUST_001924,188.53,38
CUST_001925,1180.96,45
CUST_001926,59.18,3
CUST_001927,11.82,44
CUST_001928,111.5,17
CUST_001929,446.29,5
CUST_001930,1051.89,49
CUST_001931,43.4,30
CUST_001932,243.89,45
CUST_001933,93.19,48
CUST_001934,133.49,20
CUST_001935,2088.8,17
CUST_001936,33.02,10
CUST_001937,191.28,5
CUST_001938,236.91,6
CUST_001939,439.57,27
CUST_001940,163.69,41
CUST_001941,201.96,23
CUST_001942,100.32,31
CUST_001943,194.25,17
CUST_001944,105.3,47
CUST_001945,276.32,6
CUST_001946,102.55,38
CUST_001947,216.39,39
CUST_001948,144.13,1
CUST_001949,457.63,44
CUST_001950,140.98,37
CUST_001951,25.2,12
CUST_001952,524.23,5
CUST_001953,60.0,3
CUST_001954,77.19,39
CUST_001955,81.81,3
CUST_001956,586.66,4
CUST_001957,17.54,5
CUST_001958,3421.21,42
CUST_001959,426.69,23
CUST_001960,185.53,36
CUST_001961,140.49,40
CUST_001962,197.46,9
CUST_001963,249.92,44
CUST_001964,282.93,16
CUST_001965,258.68,31
CUST_001966,162.32,20
CUST_001967,121.83,32
CUST_001968,127.58,29
CUST_001969,122.13,42
CUST_001970,461.17,48
CUST_001971,268.69,10
CUST_001972,7.84,49
CUST_001973,285.97,37
CUST_001974,180.32,26
CUST_001975,145.66,6
CUST_001976,100.63,10
CUST_001977,456.74,18
CUST_001978,382.81,49
CUST_001979,68.52,15
CUST_001980,222.97,21
CUST_001981,56.17,48
CUST_001982,37.35,12
CUST_001983,79.3,14
CUST_001984,351.56,34
CUST_001985,384.95,22
CUST_001986,247.91,25
CUST_001987,306.46,33
CUST_001988,248.68,36
CUST_001989,78.14,1
CUST_001990,228.59,6
CUST_001991,330.43,20
CUST_001992,315.54,6
CUST_001993,487.32,27
CUST_001994,301.36,11
CUST_001995,210.91,24
CUST_001996,432.75,45
CUST_001997,144.53,41
CUST_001998,61.44,20
CUST_001999,126.08,23
CUST_002000,70.46,5
CUST_002001,75.55,49
CUST_002002,128.44,31
CUST_002003,67.19,3
CUST_002004,109.08,31
CUST_002005,22.34,29
CUST_002006,183.7,34
CUST_002007,148.59,31
CUST_002008,65.56,13
CUST_002009,286.93,44
CUST_002010,379.01,47
CUST_002011,29.74,46
CUST_002012,69.22,23
CUST_002013,68.78,11
CUST_002014,57.98,25
CUST_002015,340.18,30
CUST_002016,122.26,17
CUST_002017,113.92,48
CUST_002018,20.01,21
CUST_002019,280.18,2
CUST_002020,42.98,16
CUST_002021,157.58,22
CUST_002022,195.86,17
CUST_002023,578.63,41
CUST_002024,40.09,35
CUST_002025,7.25,2
CUST_002026,178.37,25
CUST_002027,898.31,26
CUST_002028,512.32,44
CUST_002029,183.03,31
CUST_002030,90.77,33
CUST_002031,332.66,18
CUST_002032,56.06,49
CUST_002033,238.97,24
CUST_002034,246.03,14
CUST_002035,428.47,24
CUST_002036,2344.11,43
CUST_002037,219.73,40
CUST_002038,89.21,5
CUST_002039,144.67,26
CUST_002040,25.3,2
CUST_002041,74.09,12
CUST_002042,98.57,35
CUST_002043,87.87,43
CUST_002044,172.84,35
CUST_002045,65.21,29
CUST_002046,455.33,32
CUST_002047,148.44,30
CUST_002048,147.04,16
CUST_002049,106.92,38
CUST_002050,173.33,2
CUST_002051,338.69,49
CUST_002052,62.36,46
CUST_002053,76.85,18
CUST_002054,109.54,9
CUST_002055,38.63,1
CUST_002056,65.41,22
CUST_002057,92.18,21
CUST_002058,355.81,18
CUST_002059,192.98,27
CUST_002060,180.11,44
CUST_002061,347.55,17
CUST_002062,129.36,10
CUST_002063,219.31,31
CUST_002064,133.86,26
CUST_002065,193.52,4
CUST_002066,82.87,16
CUST_002067,12.95,11
CUST_002068,129.76,1
CUST_002069,615.69,35
CUST_002070,374.73,15
CUST_002071,389.71,32
CUST_002072,510.88,45
CUST_002073,162.17,10
CUST_002074,180.79,6
CUST_002075,80.03,23
CUST_002076,108.19,26
CUST_002077,274.73,5
CUST_002078,494.67,24
CUST_002079,129.1,13
CUST_002080,94.61,14
CUST_002081,148.49,19
CUST_002082,270.75,2
CUST_002083,35.03,46
CUST_002084,14.94,49
CUST_002085,85.58,26
CUST_002086,43.78,43
CUST_002087,89.29,31
CUST_002088,128.02,31
CUST_002089,94.33,20
CUST_002090,634.27,27
CUST_002091,205.77,40
CUST_002092,200.43,19
CUST_002093,276.5,28
CUST_002094,47.52,43
CUST_002095,419.52,46
CUST_002096,137.58,14
CUST_002097,290.17,41
CUST_002098,50.81,6
CUST_002099,31.38,12
CUST_002100,336.26,7
CUST_002101,216.24,16
CUST_002102,60.22,39
