transaction_id,timestamp,status,payment_method,customer_type,region,device_type,error_message,amount
TXN-100313,2026-01-08 05:13:00,success,bank_transfer,Enterprise,US,web,None,2032.99
TXN-100314,2026-01-08 05:14:00,success,crypto,SMB,US,web,None,275.37
TXN-100315,2026-01-08 05:15:00,success,debit_card,Startup,US,web,None,89.84
TXN-100316,2026-01-08 05:16:00,success,credit_card,SMB,APAC,mobile_ios,None,190.08
TXN-100317,2026-01-08 05:17:00,success,credit_card,SMB,US,mobile_ios,None,107.97
TXN-100318,2026-01-08 05:18:00,success,credit_card,SMB,US,web,None,129.22
TXN-100319,2026-01-08 05:19:00,success,credit_card,SMB,EU,mobile_ios,None,146.57
TXN-100320,2026-01-08 05:20:00,success,credit_card,Startup,US,web,None,40.69
TXN-100321,2026-01-08 05:21:00,success,debit_card,Enterprise,US,mobile_ios,None,990.84
TXN-100322,2026-01-08 05:22:00,success,debit_card,Startup,US,web,None,73.93
TXN-100323,2026-01-08 05:23:00,success,credit_card,SMB,APAC,web,None,414.16
TXN-100324,2026-01-08 05:24:00,success,bank_transfer,Startup,EU,mobile_android,None,22.05
TXN-100325,2026-01-08 05:25:00,success,debit_card,SMB,EU,web,None,240.85
TXN-100326,2026-01-08 05:26:00,success,debit_card,SMB,US,mobile_ios,None,123.08
TXN-100327,2026-01-08 05:27:00,success,debit_card,Startup,LATAM,mobile_ios,None,27.8
TXN-100328,2026-01-08 05:28:00,success,credit_card,Startup,US,mobile_ios,None,43.07
TXN-100329,2026-01-08 05:29:00,success,credit_card,SMB,EU,web,None,469.26
TXN-100330,2026-01-08 05:30:00,success,credit_card,Startup,LATAM,web,None,37.46
TXN-100331,2026-01-08 05:31:00,success,debit_card,Enterprise,EU,mobile_android,None,602.37
TXN-100332,2026-01-08 05:32:00,success,credit_card,Enterprise,EU,web,None,911.14
TXN-100333,2026-01-08 05:33:00,success,credit_card,SMB,US,mobile_android,None,370.68
TXN-100334,2026-01-08 05:34:00,success,credit_card,Startup,US,mobile_ios,None,83.61
TXN-100335,2026-01-08 05:35:00,success,credit_card,Startup,APAC,web,None,82.6
TXN-100336,2026-01-08 05:36:00,success,crypto,SMB,US,web,None,341.53
TXN-100337,2026-01-08 05:37:00,success,debit_card,Enterprise,LATAM,web,None,1345.3
TXN-100338,2026-01-08 05:38:00,success,credit_card,SMB,EU,web,None,434.63
TXN-100339,2026-01-08 05:39:00,success,credit_card,SMB,US,mobile_ios,None,271.25
TXN-100340,2026-01-08 05:40:00,success,credit_card,SMB,EU,mobile_ios,None,303.81
TXN-100341,2026-01-08 05:41:00,success,credit_card,SMB,US,mobile_ios,None,332.19
TXN-100342,2026-01-08 05:42:00,success,credit_card,Enterprise,US,mobile_android,None,1853.63
TXN-100343,2026-01-08 05:43:00,success,credit_card,SMB,US,mobile_android,None,259.98
TXN-100344,2026-01-08 05:44:00,success,credit_card,SMB,US,web,None,166.49
TXN-100345,2026-01-08 05:45:00,success,debit_card,Startup,LATAM,web,None,75.19
TXN-100346,2026-01-08 05:46:00,success,debit_card,SMB,US,web,None,264.96
TXN-100347,2026-01-08 05:47:00,success,credit_card,Enterprise,EU,mobile_ios,None,1439.55
TXN-100348,2026-01-08 05:48:00,success,credit_card,SMB,US,web,None,281.8
TXN-100349,2026-01-08 05:49:00,success,debit_card,SMB,EU,web,None,416.65
TXN-100350,2026-01-08 05:50:00,success,credit_card,Enterprise,EU,mobile_ios,None,1005.01
TXN-100351,2026-01-08 05:51:00,failed,crypto,SMB,US,mobile_ios,User cancelled,237.07
TXN-100352,2026-01-08 05:52:00,success,debit_card,Startup,LATAM,mobile_android,None,95.19
TXN-100353,2026-01-08 05:53:00,success,credit_card,SMB,APAC,web,None,243.73
TXN-100354,2026-01-08 05:54:00,success,credit_card,SMB,EU,mobile_android,None,112.13
TXN-100355,2026-01-08 05:55:00,success,debit_card,SMB,LATAM,web,None,212.43
TXN-100356,2026-01-08 05:56:00,success,credit_card,SMB,EU,mobile_android,None,280.35
TXN-100357,2026-01-08 05:57:00,success,debit_card,Startup,APAC,web,None,52.51
TXN-100358,2026-01-08 05:58:00,success,bank_transfer,Startup,US,mobile_ios,None,97.12
TXN-100359,2026-01-08 05:59:00,success,debit_card,SMB,US,mobile_android,None,444.85
TXN-100360,2026-01-08 06:00:00,success,credit_card,SMB,LATAM,mobile_ios,None,218.78
TXN-100361,2026-01-08 06:01:00,success,debit_card,Startup,US,mobile_ios,None,57.16
TXN-100362,2026-01-08 06:02:00,success,credit_card,Enterprise,US,mobile_android,None,2250.64
TXN-100363,2026-01-08 06:03:00,success,credit_card,Startup,US,web,None,52.7
TXN-100364,2026-01-08 06:04:00,success,bank_transfer,Startup,US,web,None,83.03
TXN-100365,2026-01-08 06:05:00,success,credit_card,Enterprise,US,mobile_android,None,1791.41
TXN-100366,2026-01-08 06:06:00,success,bank_transfer,Startup,EU,mobile_ios,None,44.46
TXN-100367,2026-01-08 06:07:00,success,bank_transfer,Startup,LATAM,mobile_android,None,58.91
TXN-100368,2026-01-08 06:08:00,success,credit_card,Startup,US,mobile_ios,None,91.97
TXN-100369,2026-01-08 06:09:00,success,credit_card,SMB,APAC,mobile_ios,None,465.28
TXN-100370,2026-01-08 06:10:00,success,credit_card,SMB,US,web,None,258.02
TXN-100371,2026-01-08 06:11:00,success,credit_card,SMB,US,web,None,469.46
TXN-100372,2026-01-08 06:12:00,success,credit_card,SMB,EU,mobile_ios,None,434.59
TXN-100373,2026-01-08 06:13:00,success,debit_card,SMB,APAC,web,None,400.98
TXN-100374,2026-01-08 06:14:00,success,credit_card,SMB,US,web,None,275.2
TXN-100375,2026-01-08 06:15:00,success,credit_card,SMB,US,mobile_android,None,265.72
TXN-100376,2026-01-08 06:16:00,success,crypto,Enterprise,US,web,None,1168.38
TXN-100377,2026-01-08 06:17:00,success,credit_card,SMB,LATAM,web,None,120.67
TXN-100378,2026-01-08 06:18:00,success,crypto,Enterprise,US,web,None,975.69
TXN-100379,2026-01-08 06:19:00,success,credit_card,Startup,US,web,None,56.57
TXN-100380,2026-01-08 06:20:00,success,credit_card,SMB,APAC,mobile_android,None,397.62
TXN-100381,2026-01-08 06:21:00,success,debit_card,Enterprise,EU,mobile_ios,None,1377.86
TXN-100382,2026-01-08 06:22:00,success,debit_card,Startup,LATAM,web,None,38.64
TXN-100383,2026-01-08 06:23:00,success,crypto,Enterprise,LATAM,web,None,2271.56
TXN-100384,2026-01-08 06:24:00,success,debit_card,SMB,EU,mobile_android,None,311.56
TXN-100385,2026-01-08 06:25:00,success,crypto,Startup,EU,mobile_ios,None,94.97
TXN-100386,2026-01-08 06:26:00,failed,credit_card,Startup,US,web,Insufficient funds,47.12
TXN-100387,2026-01-08 06:27:00,success,credit_card,Enterprise,LATAM,web,None,1874.68
TXN-100388,2026-01-08 06:28:00,success,debit_card,Startup,US,web,None,23.01
TXN-100389,2026-01-08 06:29:00,success,crypto,Startup,APAC,mobile_android,None,37.31
TXN-100390,2026-01-08 06:30:00,success,bank_transfer,SMB,US,mobile_ios,None,339.73
TXN-100391,2026-01-08 06:31:00,success,credit_card,SMB,US,web,None,123.97
TXN-100392,2026-01-08 06:32:00,success,credit_card,Enterprise,US,web,None,2459.4
TXN-100393,2026-01-08 06:33:00,success,debit_card,SMB,EU,web,None,290.87
TXN-100394,2026-01-08 06:34:00,success,credit_card,SMB,US,web,None,284.53
TXN-100395,2026-01-08 06:35:00,success,bank_transfer,Startup,US,web,None,57.88
TXN-100396,2026-01-08 06:36:00,success,crypto,SMB,US,web,None,353.86
TXN-100397,2026-01-08 06:37:00,success,credit_card,SMB,US,mobile_android,None,195.49
TXN-100398,2026-01-08 06:38:00,success,debit_card,Enterprise,EU,mobile_android,None,756.54
TXN-100399,2026-01-08 06:39:00,success,debit_card,Enterprise,US,web,None,878.75
TXN-100400,2026-01-08 06:40:00,success,credit_card,Enterprise,US,web,None,842.98
TXN-100401,2026-01-08 06:41:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,1240.37
TXN-100402,2026-01-08 06:42:00,success,credit_card,SMB,APAC,web,None,124.04
TXN-100403,2026-01-08 06:43:00,success,crypto,Startup,EU,web,None,41.45
TXN-100404,2026-01-08 06:44:00,success,credit_card,SMB,LATAM,web,None,402.15
TXN-100405,2026-01-08 06:45:00,failed,crypto,SMB,US,web,Insufficient funds,487.06
TXN-100406,2026-01-08 06:46:00,success,credit_card,SMB,APAC,web,None,344.78
TXN-100407,2026-01-08 06:47:00,success,credit_card,SMB,EU,mobile_android,None,279.16
TXN-100408,2026-01-08 06:48:00,success,bank_transfer,SMB,EU,web,None,474.07
TXN-100409,2026-01-08 06:49:00,success,credit_card,SMB,EU,web,None,171.53
TXN-100410,2026-01-08 06:50:00,success,credit_card,Startup,US,web,None,77.14
TXN-100411,2026-01-08 06:51:00,success,bank_transfer,Enterprise,US,web,None,657.29
TXN-100412,2026-01-08 06:52:00,success,bank_transfer,Enterprise,EU,web,None,881.66
TXN-100413,2026-01-08 06:53:00,success,debit_card,SMB,US,mobile_ios,None,398.1
TXN-100414,2026-01-08 06:54:00,success,debit_card,Startup,EU,web,None,30.66
TXN-100415,2026-01-08 06:55:00,success,credit_card,SMB,EU,mobile_android,None,409.93
TXN-100416,2026-01-08 06:56:00,success,credit_card,Startup,US,mobile_ios,None,90.84
TXN-100417,2026-01-08 06:57:00,success,credit_card,SMB,US,mobile_ios,None,200.94
TXN-100418,2026-01-08 06:58:00,failed,debit_card,SMB,US,web,Insufficient funds,328.68
TXN-100419,2026-01-08 06:59:00,success,debit_card,Startup,US,web,None,29.7
TXN-100420,2026-01-08 07:00:00,success,debit_card,Startup,US,web,None,33.71
TXN-100421,2026-01-08 07:01:00,success,debit_card,SMB,US,web,None,488.92
TXN-100422,2026-01-08 07:02:00,success,credit_card,SMB,US,web,None,141.52
TXN-100423,2026-01-08 07:03:00,success,credit_card,SMB,US,mobile_android,None,319.51
TXN-100424,2026-01-08 07:04:00,success,credit_card,SMB,US,mobile_ios,None,312.35
TXN-100425,2026-01-08 07:05:00,success,credit_card,Startup,LATAM,web,None,83.07
TXN-100426,2026-01-08 07:06:00,success,credit_card,SMB,LATAM,mobile_android,None,411.63
TXN-100427,2026-01-08 07:07:00,success,crypto,SMB,US,web,None,214.84
TXN-100428,2026-01-08 07:08:00,success,credit_card,Startup,US,web,None,58.22
TXN-100429,2026-01-08 07:09:00,success,credit_card,SMB,EU,web,None,251.27
TXN-100430,2026-01-08 07:10:00,success,credit_card,SMB,US,web,None,241.27
TXN-100431,2026-01-08 07:11:00,success,debit_card,Startup,EU,web,None,82.62
TXN-100432,2026-01-08 07:12:00,success,debit_card,SMB,US,web,None,339.76
TXN-100433,2026-01-08 07:13:00,success,credit_card,SMB,US,web,None,179.57
TXN-100434,2026-01-08 07:14:00,success,credit_card,Enterprise,APAC,web,None,2437.12
TXN-100435,2026-01-08 07:15:00,success,debit_card,Enterprise,APAC,web,None,1927.09
TXN-100436,2026-01-08 07:16:00,success,credit_card,SMB,LATAM,web,None,236.42
TXN-100437,2026-01-08 07:17:00,success,crypto,SMB,US,web,None,126.61
TXN-100438,2026-01-08 07:18:00,success,debit_card,Startup,APAC,web,None,65.26
TXN-100439,2026-01-08 07:19:00,success,credit_card,Startup,EU,web,None,80.81
TXN-100440,2026-01-08 07:20:00,success,credit_card,Startup,EU,mobile_ios,None,67.94
TXN-100441,2026-01-08 07:21:00,success,bank_transfer,SMB,APAC,web,None,322.54
TXN-100442,2026-01-08 07:22:00,success,credit_card,Startup,LATAM,web,None,68.37
TXN-100443,2026-01-08 07:23:00,success,credit_card,SMB,EU,mobile_android,None,307.78
TXN-100444,2026-01-08 07:24:00,success,crypto,SMB,US,web,None,156.73
TXN-100445,2026-01-08 07:25:00,success,bank_transfer,Startup,EU,web,None,87.52
TXN-100446,2026-01-08 07:26:00,success,bank_transfer,Enterprise,EU,web,None,1040.58
TXN-100447,2026-01-08 07:27:00,success,debit_card,Enterprise,APAC,mobile_ios,None,1219.24
TXN-100448,2026-01-08 07:28:00,success,credit_card,Startup,EU,mobile_android,None,39.59
TXN-100449,2026-01-08 07:29:00,success,credit_card,SMB,US,web,None,263.52
TXN-100450,2026-01-08 07:30:00,success,debit_card,SMB,US,web,None,419.76
TXN-100451,2026-01-08 07:31:00,success,debit_card,SMB,US,web,None,193.06
TXN-100452,2026-01-08 07:32:00,success,credit_card,Startup,LATAM,web,None,77.56
TXN-100453,2026-01-08 07:33:00,success,bank_transfer,SMB,US,mobile_android,None,270.43
TXN-100454,2026-01-08 07:34:00,success,credit_card,SMB,EU,web,None,489.24
TXN-100455,2026-01-08 07:35:00,success,credit_card,Enterprise,APAC,web,None,1778.23
TXN-100456,2026-01-08 07:36:00,success,credit_card,SMB,US,web,None,245.47
TXN-100457,2026-01-08 07:37:00,success,credit_card,Startup,APAC,web,None,70.75
TXN-100458,2026-01-08 07:38:00,success,credit_card,SMB,APAC,web,None,256.6
TXN-100459,2026-01-08 07:39:00,success,credit_card,SMB,US,mobile_ios,None,187.0
TXN-100460,2026-01-08 07:40:00,failed,credit_card,SMB,US,web,User cancelled,441.31
TXN-100461,2026-01-08 07:41:00,success,debit_card,Startup,EU,web,None,84.6
TXN-100462,2026-01-08 07:42:00,success,debit_card,SMB,US,web,None,322.66
TXN-100463,2026-01-08 07:43:00,success,debit_card,SMB,EU,mobile_ios,None,260.33
TXN-100464,2026-01-08 07:44:00,success,bank_transfer,SMB,EU,web,None,163.05
TXN-100465,2026-01-08 07:45:00,success,credit_card,Enterprise,US,web,None,2299.37
TXN-100466,2026-01-08 07:46:00,success,credit_card,Startup,US,web,None,26.91
TXN-100467,2026-01-08 07:47:00,success,crypto,Startup,US,web,None,24.36
TXN-100468,2026-01-08 07:48:00,success,credit_card,Startup,US,mobile_android,None,37.09
TXN-100469,2026-01-08 07:49:00,success,bank_transfer,Startup,EU,web,None,62.71
TXN-100470,2026-01-08 07:50:00,success,credit_card,Startup,EU,web,None,81.86
TXN-100471,2026-01-08 07:51:00,success,bank_transfer,SMB,US,mobile_android,None,323.63
TXN-100472,2026-01-08 07:52:00,success,credit_card,Startup,APAC,web,None,40.14
TXN-100473,2026-01-08 07:53:00,success,crypto,SMB,US,mobile_ios,None,221.14
TXN-100474,2026-01-08 07:54:00,success,credit_card,Enterprise,LATAM,mobile_ios,None,561.99
TXN-100475,2026-01-08 07:55:00,success,bank_transfer,SMB,US,web,None,393.79
TXN-100476,2026-01-08 07:56:00,success,credit_card,Startup,US,web,None,56.23
TXN-100477,2026-01-08 07:57:00,success,debit_card,SMB,APAC,mobile_android,None,420.34
TXN-100478,2026-01-08 07:58:00,failed,bank_transfer,Startup,EU,web,User cancelled,46.11
TXN-100479,2026-01-08 07:59:00,success,credit_card,Enterprise,US,web,None,2305.37
TXN-100480,2026-01-08 08:00:00,success,debit_card,SMB,US,web,None,474.77
TXN-100481,2026-01-08 08:01:00,success,debit_card,SMB,US,web,None,385.67
TXN-100482,2026-01-08 08:02:00,success,credit_card,Enterprise,US,web,None,2355.11
TXN-100483,2026-01-08 08:03:00,success,debit_card,Enterprise,US,web,None,1143.23
TXN-100484,2026-01-08 08:04:00,success,debit_card,Enterprise,EU,web,None,1946.93
TXN-100485,2026-01-08 08:05:00,success,bank_transfer,Startup,APAC,web,None,89.13
TXN-100486,2026-01-08 08:06:00,success,credit_card,Enterprise,APAC,web,None,1858.33
TXN-100487,2026-01-08 08:07:00,success,credit_card,SMB,US,web,None,271.49
TXN-100488,2026-01-08 08:08:00,success,bank_transfer,Enterprise,APAC,web,None,1857.05
TXN-100489,2026-01-08 08:09:00,success,crypto,SMB,EU,web,None,379.19
TXN-100490,2026-01-08 08:10:00,success,credit_card,SMB,US,web,None,465.43
TXN-100491,2026-01-08 08:11:00,success,debit_card,SMB,APAC,web,None,411.3
TXN-100492,2026-01-08 08:12:00,success,credit_card,SMB,US,web,None,205.26
TXN-100493,2026-01-08 08:13:00,success,credit_card,SMB,US,mobile_ios,None,316.04
TXN-100494,2026-01-08 08:14:00,success,credit_card,Startup,US,web,None,38.78
TXN-100495,2026-01-08 08:15:00,success,credit_card,Startup,EU,web,None,21.43
TXN-100496,2026-01-08 08:16:00,success,debit_card,Enterprise,US,mobile_android,None,1050.6
TXN-100497,2026-01-08 08:17:00,success,credit_card,SMB,APAC,web,None,286.39
TXN-100498,2026-01-08 08:18:00,success,bank_transfer,SMB,EU,web,None,477.26
TXN-100499,2026-01-08 08:19:00,success,bank_transfer,Enterprise,US,mobile_android,None,1061.81
TXN-100500,2026-01-08 08:20:00,success,debit_card,Startup,US,web,None,77.91
TXN-100501,2026-01-08 08:21:00,success,credit_card,SMB,APAC,mobile_android,None,270.79
TXN-100502,2026-01-08 08:22:00,success,credit_card,SMB,EU,web,None,443.19
TXN-100503,2026-01-08 08:23:00,success,crypto,SMB,US,mobile_ios,None,174.17
TXN-100504,2026-01-08 08:24:00,success,debit_card,Startup,APAC,web,None,65.06
TXN-100505,2026-01-08 08:25:00,success,credit_card,Startup,US,mobile_android,None,60.66
TXN-100506,2026-01-08 08:26:00,success,bank_transfer,Startup,US,web,None,71.68
TXN-100507,2026-01-08 08:27:00,success,crypto,SMB,EU,web,None,395.74
TXN-100508,2026-01-08 08:28:00,success,bank_transfer,SMB,EU,mobile_ios,None,398.06
TXN-100509,2026-01-08 08:29:00,success,debit_card,SMB,US,web,None,409.83
TXN-100510,2026-01-08 08:30:00,success,debit_card,Enterprise,US,mobile_ios,None,2438.99
TXN-100511,2026-01-08 08:31:00,success,credit_card,SMB,US,mobile_ios,None,110.27
TXN-100512,2026-01-08 08:32:00,success,bank_transfer,SMB,LATAM,mobile_ios,None,455.69
TXN-100513,2026-01-08 08:33:00,success,crypto,SMB,US,web,None,419.02
TXN-100514,2026-01-08 08:34:00,failed,credit_card,Startup,US,mobile_android,Insufficient funds,76.88
TXN-100515,2026-01-08 08:35:00,success,credit_card,Enterprise,APAC,web,None,1666.52
TXN-100516,2026-01-08 08:36:00,success,credit_card,SMB,US,web,None,287.53
TXN-100517,2026-01-08 08:37:00,success,crypto,Enterprise,US,web,None,801.48
TXN-100518,2026-01-08 08:38:00,success,bank_transfer,SMB,EU,mobile_ios,None,177.62
TXN-100519,2026-01-08 08:39:00,success,credit_card,Enterprise,EU,mobile_ios,None,1534.75
TXN-100520,2026-01-08 08:40:00,success,debit_card,SMB,EU,mobile_ios,None,431.87
TXN-100521,2026-01-08 08:41:00,success,credit_card,SMB,US,web,None,332.68
TXN-100522,2026-01-08 08:42:00,success,bank_transfer,SMB,APAC,web,None,294.97
TXN-100523,2026-01-08 08:43:00,success,crypto,SMB,US,web,None,497.63
TXN-100524,2026-01-08 08:44:00,success,crypto,SMB,US,web,None,404.12
TXN-100525,2026-01-08 08:45:00,success,credit_card,SMB,US,web,None,152.77
TXN-100526,2026-01-08 08:46:00,success,credit_card,SMB,APAC,mobile_ios,None,266.74
TXN-100527,2026-01-08 08:47:00,success,credit_card,SMB,EU,web,None,285.99
TXN-100528,2026-01-08 08:48:00,success,credit_card,Startup,APAC,web,None,63.42
TXN-100529,2026-01-08 08:49:00,success,crypto,SMB,EU,web,None,372.71
TXN-100530,2026-01-08 08:50:00,success,crypto,SMB,US,web,None,230.21
TXN-100531,2026-01-08 08:51:00,success,bank_transfer,Startup,US,mobile_ios,None,32.27
TXN-100532,2026-01-08 08:52:00,success,bank_transfer,Startup,EU,mobile_ios,None,67.07
TXN-100533,2026-01-08 08:53:00,success,debit_card,Startup,US,mobile_ios,None,20.8
TXN-100534,2026-01-08 08:54:00,success,debit_card,SMB,US,web,None,403.19
TXN-100535,2026-01-08 08:55:00,success,bank_transfer,SMB,APAC,mobile_android,None,470.42
TXN-100536,2026-01-08 08:56:00,success,crypto,SMB,EU,web,None,178.73
TXN-100537,2026-01-08 08:57:00,success,credit_card,SMB,US,mobile_android,None,469.24
TXN-100538,2026-01-08 08:58:00,success,credit_card,Startup,APAC,mobile_android,None,65.6
TXN-100539,2026-01-08 08:59:00,success,credit_card,SMB,EU,web,None,452.3
TXN-100540,2026-01-08 09:00:00,success,bank_transfer,Startup,US,mobile_android,None,44.62
TXN-100541,2026-01-08 09:01:00,success,debit_card,SMB,US,web,None,136.23
TXN-100542,2026-01-08 09:02:00,success,credit_card,SMB,US,web,None,273.89
TXN-100543,2026-01-08 09:03:00,success,debit_card,Startup,US,web,None,46.98
TXN-100544,2026-01-08 09:04:00,success,debit_card,Startup,US,web,None,70.71
TXN-100545,2026-01-08 09:05:00,success,credit_card,Startup,LATAM,mobile_ios,None,67.35
TXN-100546,2026-01-08 09:06:00,success,credit_card,Startup,EU,mobile_android,None,88.36
TXN-100547,2026-01-08 09:07:00,success,debit_card,SMB,APAC,web,None,152.99
TXN-100548,2026-01-08 09:08:00,success,credit_card,SMB,US,mobile_ios,None,470.18
TXN-100549,2026-01-08 09:09:00,success,debit_card,Startup,US,mobile_android,None,84.36
TXN-100550,2026-01-08 09:10:00,success,credit_card,SMB,APAC,web,None,382.85
TXN-100551,2026-01-08 09:11:00,success,crypto,SMB,EU,web,None,453.2
TXN-100552,2026-01-08 09:12:00,success,debit_card,SMB,APAC,mobile_ios,None,147.98
TXN-100553,2026-01-08 09:13:00,success,debit_card,SMB,US,web,None,307.65
TXN-100554,2026-01-08 09:14:00,success,crypto,Enterprise,LATAM,mobile_ios,None,2109.15
TXN-100555,2026-01-08 09:15:00,success,credit_card,Startup,US,mobile_ios,None,48.51
TXN-100556,2026-01-08 09:16:00,success,credit_card,Enterprise,US,web,None,831.71
TXN-100557,2026-01-08 09:17:00,success,credit_card,SMB,EU,web,None,221.6
TXN-100558,2026-01-08 09:18:00,success,debit_card,Startup,APAC,web,None,27.78
TXN-100559,2026-01-08 09:19:00,success,debit_card,SMB,US,web,None,200.66
TXN-100560,2026-01-08 09:20:00,success,debit_card,Startup,LATAM,mobile_ios,None,50.3
TXN-100561,2026-01-08 09:21:00,success,credit_card,SMB,EU,web,None,489.49
TXN-100562,2026-01-08 09:22:00,success,credit_card,Startup,US,web,None,74.24
